id,life,dis,money,sex,age
7628,5,2,6,2,3
7635,8,3,4,2,4
7648,8,3,5,1,1
7654,6,2,3,2,2
7720,5,2,5,2,3
7724,7,3,5,2,3
7728,6,2,5,1,3
7736,8,2,5,2,2
7746,6,2,4,2,2
7749,8,3,5,1,4
7773,8,2,5,2,4
7778,5,2,5,2,3
7779,7,2,5,1,3
7784,9,3,10,1,5
7786,8,4,5,1,5
7787,7,2,5,2,2
7789,8,2,3,1,2
7790,7,3,5,1,4
7801,3,2,5,2,3
7803,7,2,5,2,3
7876,4,3,3,1,1
7881,7,3,5,1,3
7891,5,2,4,1,2
7897,2,1,0,2,4
7898,5,3,5,2,3
7905,4,2,1,2,3
7912,5,3,5,2,3
7915,5,3,5,2,2
7922,10,2,8,2,2
7929,4,2,5,2,4
7944,8,2,3,2,4
7963,1,2,0,2,5
7969,7,2,3,1,3
7978,7,3,5,1,2
7986,6,3,2,1,3
7992,7,3,2,2,5
7999,5,3,2,1,3
8012,10,3,5,1,3
8020,5,3,3,2,3
8031,5,2,4,2,2
8034,6,2,3,1,2
8040,4,3,3,1,3
8048,8,1,7,1,1
8052,4,3,4,1,3
8066,5,2,3,1,2
8074,5,2,3,1,3
8081,5,3,5,2,3
8084,5,2,4,2,3
8086,5,2,4,2,3
8088,2,2,1,2,4
8091,5,2,4,2,2
8097,5,1,2,2,5
8102,3,2,3,2,2
8104,5,2,5,1,2
8105,5,3,4,1,3
8114,2,3,4,1,4
8139,5,3,3,2,2
8143,5,3,1,2,4
8145,7,3,5,2,5
8146,5,3,5,1,5
8151,8,2,3,2,4
8152,6,2,3,2,2
8154,8,3,5,1,3
8155,5,2,5,2,2
8156,8,2,5,1,3
8160,7,3,5,1,2
8171,7,3,4,1,3
8172,7,2,7,1,3
8187,8,3,7,1,3
8202,5,3,2,1,1
8212,4,2,4,1,2
8215,9,1,4,1,4
8220,5,3,1,2,5
8224,6,2,5,2,3
8237,4,3,5,1,5
8241,1,2,5,1,2
8245,7,2,0,1,1
8253,5,2,5,1,4
8256,2,2,3,2,2
8262,3,4,5,2,4
8314,2,3,0,2,3
8321,5,3,5,1,2
8323,3,2,1,1,3
8334,6,2,7,2,1
8341,4,3,4,1,1
8350,9,3,5,1,2
8354,5,2,5,1,4
8355,5,1,5,1,3
8358,5,3,4,2,1
8360,5,3,7,2,4
8366,7,2,5,1,4
8373,6,2,5,2,2
8378,6,2,0,1,3
8379,6,3,5,1,2
8380,7,3,5,2,5
8391,6,3,5,1,3
8393,8,2,3,2,2
8399,5,3,2,2,4
8400,8,3,6,1,1
8411,6,3,5,1,1
8412,3,2,3,2,4
8424,5,3,5,1,1
8454,5,2,5,2,5
8456,5,3,3,1,5
8461,5,3,3,1,3
8464,5,2,3,2,5
8468,7,2,8,1,2
8473,2,2,2,2,5
8476,5,1,2,2,4
8484,5,3,4,1,4
8488,6,2,5,1,4
8496,6,2,5,2,4
8499,5,3,5,2,2
8500,5,2,5,1,5
8504,6,2,5,1,4
8510,4,2,6,2,3
8516,6,2,5,2,2
8521,6,2,5,1,2
8545,5,1,6,2,1
8558,6,2,6,1,4
8560,6,2,6,2,4
8563,6,3,6,2,3
8564,7,2,6,2,2
8569,6,2,6,2,3
8572,5,2,6,1,5
8589,6,3,5,2,3
8603,0,1,0,1,4
8606,2,2,2,2,3
8614,7,3,2,2,3
8652,5,3,2,2,5
8654,5,2,2,1,2
8655,5,2,3,2,1
8660,3,3,3,2,3
8661,8,2,3,1,1
8663,6,2,5,2,1
8667,3,4,3,1,1
8670,8,2,8,1,2
8682,7,3,5,2,4
8688,10,2,7,2,3
8693,5,3,6,1,2
8704,3,3,3,1,4
8705,7,3,7,2,2
8708,5,3,5,1,1
8709,10,2,6,1,5
8712,6,2,4,1,3
8713,6,1,7,2,2
8716,5,2,3,1,3
8728,4,2,2,1,3
8729,5,3,4,1,2
8739,7,3,8,2,1
8740,5,1,3,2,2
8747,6,3,5,1,4
8749,8,3,5,1,1
8759,6,2,4,1,4
8767,3,2,2,2,2
8768,7,2,2,2,3
8781,7,2,3,2,3
8784,7,2,5,1,2
8796,4,1,4,1,2
8800,5,2,3,1,2
8812,5,3,3,1,4
8815,8,3,5,2,2
8829,5,2,5,1,3
8835,3,3,3,2,2
8838,8,3,4,2,2
8848,5,3,5,2,4
8849,5,2,5,1,5
8855,7,2,4,1,4
8858,6,2,5,2,2
8861,5,3,5,1,2
8870,5,3,3,2,4
8888,6,3,4,1,1
8890,7,3,1,2,5
8920,6,3,3,2,4
8921,4,3,5,1,3
8932,5,3,7,2,2
8935,6,2,3,2,2
8937,6,3,4,2,4
8943,6,2,5,1,5
8971,6,3,5,2,5
8975,6,2,4,2,2
8981,6,2,4,2,3
8993,7,3,4,2,4
8994,5,1,2,1,3
8996,3,3,5,2,4
8998,4,2,5,1,2
9003,5,3,4,2,1
9004,6,2,5,1,3
9026,3,2,4,2,4
9030,4,2,5,1,5
9048,3,2,2,1,4
9055,8,1,7,2,2
9060,2,2,6,1,1
9070,5,3,7,2,4
9075,2,3,3,1,1
9078,5,4,6,1,5
9093,3,1,5,1,2
9097,6,3,5,2,1
9100,7,3,5,2,2
9101,2,1,3,1,3
9103,5,2,5,1,3
9114,6,3,4,2,2
9116,3,2,0,1,2
9118,9,3,5,2,3
9123,5,3,5,2,3
9125,5,2,5,1,4
9139,0,1,0,1,2
9141,5,2,6,2,3
9144,2,3,3,1,4
9147,5,1,3,1,3
9158,6,2,2,2,4
9180,5,2,6,1,2
9181,5,2,5,2,5
9186,6,3,5,2,1
9190,5,3,5,2,4
9191,6,2,4,1,4
9195,6,2,2,2,1
9213,7,2,5,2,3
9215,10,3,7,2,1
9216,5,3,4,2,4
9222,5,4,5,1,4
9234,5,1,8,2,3
9248,5,2,4,2,3
9249,5,2,3,2,2
9251,5,2,5,2,2
9261,3,1,3,1,1
9263,6,2,4,1,1
9264,5,2,5,2,2
9267,3,3,5,1,2
9272,5,3,4,1,3
9273,7,3,6,1,2
9281,5,1,5,1,3
9285,0,2,0,1,3
9295,8,3,5,2,2
9305,10,2,5,1,1
9306,5,2,4,1,3
9311,5,2,5,1,2
9312,8,2,8,1,4
9313,7,1,6,1,2
9314,2,3,2,2,3
9316,5,2,7,2,4
9389,5,3,5,1,4
9390,6,2,4,2,4
9392,4,3,3,2,4
9394,5,3,4,2,3
9395,5,3,4,2,5
9401,6,3,5,2,3
9402,6,3,8,2,2
9409,5,3,6,1,1
9421,4,1,4,2,5
9430,5,2,4,2,3
9436,5,2,7,1,2
9453,7,4,6,2,2
9455,8,2,7,2,2
9462,8,2,6,1,5
9466,5,4,7,1,2
9472,4,4,7,1,2
9478,7,3,7,2,2
9480,4,2,6,2,4
9483,6,4,8,2,3
9489,5,3,7,2,3
9504,6,3,8,2,2
9509,3,3,7,2,5
9522,6,4,7,2,1
9523,8,3,8,2,1
9529,5,3,7,2,1
9547,5,4,4,2,3
9553,5,3,7,2,2
9555,5,3,4,1,4
9557,6,2,5,2,5
9562,6,2,1,1,4
9568,8,2,6,2,4
9571,6,3,5,1,4
9577,2,2,1,1,4
9582,9,2,5,2,5
9586,9,3,5,2,3
9590,3,3,4,2,2
9595,9,3,5,2,5
9606,4,2,4,2,1
9608,1,1,5,1,2
9611,7,3,2,2,2
9626,7,3,5,2,2
9629,4,3,5,2,1
9636,5,3,5,2,2
9637,6,2,5,2,2
9642,6,3,7,2,5
9652,2,2,1,2,3
9657,4,3,5,2,2
9661,3,2,1,1,4
9665,7,2,8,1,3
9670,1,2,0,1,4
9674,7,2,5,1,5
9681,5,3,3,2,2
9684,6,2,5,2,3
9686,5,3,4,2,4
9697,5,4,2,1,2
9702,5,3,5,1,3
9712,8,3,3,2,3
9718,10,3,7,2,3
9723,5,3,7,2,2
9734,5,1,4,2,3
9739,8,3,5,1,2
9743,5,3,7,2,3
9756,10,3,7,2,5
9760,5,2,5,2,4
9761,6,3,6,2,2
9762,5,3,4,1,2
9766,8,3,6,1,5
9769,6,3,5,1,3
9792,8,2,7,2,3
9793,5,2,3,2,3
9797,8,3,5,1,4
9869,7,3,6,2,3
9876,7,3,7,2,2
9877,6,3,5,2,5
9884,6,2,5,2,4
9887,6,3,5,2,3
9894,8,2,5,1,5
9898,5,2,7,2,1
9903,7,2,8,2,3
9910,5,3,5,1,4
9917,7,3,7,2,2
9932,9,2,5,1,4
9939,2,2,5,2,5
9947,8,3,7,2,5
9951,8,2,5,2,2
9953,5,2,6,2,4
9961,9,2,6,1,4
9967,7,2,5,1,5
9979,2,2,3,2,3
9985,5,2,5,2,1
9986,5,2,5,2,1
9997,9,3,5,2,3
10000,5,2,5,2,4
10002,5,3,6,1,4
10007,6,2,3,2,1
10014,8,3,4,2,4
10018,8,3,4,2,4
10021,8,4,6,2,5
10025,7,3,6,1,4
10043,7,3,5,2,1
10050,5,3,5,1,5
10054,5,3,5,2,4
10058,7,3,5,1,3
10065,5,3,5,2,2
10069,8,2,6,2,1
10075,8,3,5,1,5
10082,8,3,5,2,3
10083,8,2,4,2,4
10087,6,3,3,2,2
10094,8,2,5,2,3
10098,7,3,3,2,1
10102,5,3,5,2,5
10113,8,3,7,2,4
10122,4,3,7,2,3
10125,5,2,5,2,4
10130,7,3,6,2,5
10154,8,3,5,2,4
10160,5,3,5,1,5
10251,8,2,5,2,4
10256,8,3,5,2,2
10258,9,3,6,2,2
10261,8,3,4,2,1
10263,5,3,1,2,4
10270,8,3,4,2,1
10275,5,3,3,2,1
10289,5,3,4,1,5
10309,6,3,7,2,2
10319,8,3,7,2,2
10322,8,3,7,2,3
10324,5,3,7,2,3
10340,8,3,5,2,2
10363,5,3,5,1,2
10367,7,3,3,2,2
10368,6,2,5,1,4
10377,5,2,3,1,1
10382,9,2,5,2,5
10388,5,2,4,2,1
10392,7,3,3,1,1
10398,7,3,6,2,4
10403,3,2,0,2,2
10407,3,3,3,2,1
10415,4,1,4,1,1
10419,7,3,6,1,4
10424,5,2,3,1,3
10430,3,2,7,2,3
10440,5,1,0,1,3
10441,7,2,5,1,5
10450,4,3,4,2,2
10453,5,3,5,1,2
10459,10,2,5,1,1
10465,5,3,3,1,5
10471,7,2,5,2,4
10477,5,1,4,2,3
10481,7,3,5,1,1
10490,5,2,5,2,4
10494,7,2,3,2,3
10507,6,2,2,2,3
10520,8,2,6,1,3
10535,8,2,8,1,1
10544,5,1,5,1,1
10556,5,4,0,1,2
10558,3,2,3,2,3
10559,2,3,2,1,4
10564,3,1,4,2,2
10569,7,2,5,2,2
10574,3,2,2,2,4
10587,8,2,5,2,2
10594,5,3,7,1,3
10597,5,2,5,2,2
10601,5,3,0,2,5
10612,6,3,7,1,3
10617,9,2,5,2,5
10624,7,3,5,1,2
10628,8,3,5,1,3
10641,5,2,3,2,1
10646,5,2,5,2,4
10649,5,2,3,2,3
10655,4,2,4,2,3
10657,5,2,3,2,3
10662,9,2,5,2,3
10667,2,1,2,2,1
10669,5,2,6,1,3
10681,5,3,2,2,1
10682,7,3,7,2,2
10694,5,1,3,2,1
10697,7,1,3,2,4
10699,5,2,2,2,2
10704,7,3,3,2,2
10713,2,2,4,1,4
10715,5,3,4,1,3
10725,2,3,3,2,2
10728,2,2,5,2,3
10735,5,2,3,2,1
10743,5,2,5,1,3
10749,9,3,9,2,2
10754,5,2,4,2,3
10758,5,2,5,1,2
10766,9,4,6,1,3
10770,9,2,5,1,5
10776,5,2,3,2,2
10780,8,2,7,2,2
10786,6,2,5,2,3
10796,5,3,5,2,2
10798,7,3,7,2,2
10804,6,2,4,1,2
10812,7,3,7,1,1
10819,5,3,3,2,2
10825,6,3,7,1,3
10835,5,3,5,1,2
10839,5,3,5,2,2
10841,7,3,7,2,1
10856,5,3,3,2,3
10863,5,2,5,1,2
10867,2,3,6,1,2
10869,5,3,3,1,2
10875,8,3,5,2,2
10880,7,3,8,1,2
10881,5,4,5,1,2
10887,10,1,3,1,2
10894,7,3,5,2,2
10901,8,3,6,2,2
10909,7,3,8,1,2
10916,5,3,5,1,4
10919,8,2,5,2,4
10929,6,2,6,2,2
10935,6,3,4,2,3
10937,6,2,4,1,3
10943,7,2,6,1,4
10957,7,3,3,2,4
10959,7,3,6,2,3
10962,7,3,7,2,3
10973,6,3,6,2,4
10978,7,3,7,1,3
10986,8,2,7,2,4
10993,7,3,6,2,3
11002,7,3,5,2,2
11009,6,3,7,1,4
11017,5,4,8,2,5
11026,6,3,6,2,3
11034,7,3,8,1,4
11040,5,3,6,2,4
11047,6,2,5,2,3
11055,5,2,5,2,4
11059,6,4,5,2,1
11063,5,3,7,1,2
11073,6,3,5,2,4
11076,5,3,7,2,5
11082,5,2,6,1,5
11090,4,3,4,2,3
11097,6,3,4,1,5
11107,7,3,6,1,4
11113,5,3,6,2,3
11114,4,4,8,2,1
11119,2,2,5,2,2
11127,6,3,5,1,2
11137,8,3,5,2,4
11148,6,3,4,1,4
11151,9,3,8,1,2
11152,4,3,2,2,5
11155,4,3,5,1,5
11164,8,3,7,2,5
11171,2,3,6,2,3
11178,8,2,5,2,2
11191,4,3,7,1,4
11194,9,3,5,2,2
11207,7,3,6,1,3
11209,7,3,6,1,3
11219,7,3,6,1,2
11233,7,3,5,2,3
11238,5,3,6,2,2
11245,5,3,5,2,5
11254,6,3,7,2,2
11260,9,3,8,1,3
11264,3,2,5,1,3
11277,8,3,6,2,4
11279,4,2,5,1,1
11292,9,3,7,1,3
11298,9,3,5,2,4
11302,2,2,4,2,4
11308,8,3,9,1,3
11321,5,1,5,2,2
11327,5,3,7,1,3
11340,9,3,7,2,1
11346,6,3,3,1,1
11347,8,2,5,1,1
11359,7,2,3,1,1
11360,5,4,4,1,1
11367,5,2,2,1,2
11377,6,3,2,2,1
11381,5,3,5,2,1
11391,9,2,6,1,1
11398,6,3,5,1,1
11401,5,2,5,1,1
11406,5,2,5,1,2
11411,7,3,7,2,1
11424,5,1,2,1,3
11435,3,3,5,1,2
11445,2,3,3,1,5
11454,5,3,6,1,1
11464,4,2,5,2,1
11474,5,2,2,2,1
11486,5,2,5,2,1
11498,10,3,8,2,3
11502,5,2,5,2,4
11505,4,3,5,2,4
11511,5,3,5,2,4
11515,5,3,5,2,5
11527,3,3,1,2,4
11533,5,3,2,1,5
11540,5,3,4,1,4
11554,8,3,7,2,2
11563,8,3,6,2,4
11567,3,3,4,2,5
11573,7,3,2,2,4
11576,10,2,2,1,1
11583,6,2,5,1,1
11595,5,2,2,2,3
11596,9,3,8,2,2
11601,6,3,3,2,4
11604,3,2,1,2,1
11621,7,2,4,2,3
11624,8,2,4,2,5
11628,5,1,5,1,1
11641,5,2,3,2,2
11648,7,2,3,1,4
11658,10,2,5,1,5
11667,8,2,5,1,1
11679,6,2,4,2,4
11687,1,2,2,1,3
11693,8,3,5,2,3
11698,10,2,7,1,4
11702,2,3,2,2,2
11709,5,3,6,2,2
11712,7,3,5,2,2
11720,5,2,6,1,2
11728,7,2,6,2,4
11737,8,3,6,2,2
11756,5,3,5,2,3
11762,8,2,3,1,1
11763,7,2,5,2,4
11764,7,2,5,1,1
11774,8,3,2,1,2
11779,2,2,3,1,5
11780,5,2,2,1,3
11787,3,2,5,2,3
11790,6,3,3,1,4
11800,5,3,5,2,1
11816,5,3,6,2,2
11817,9,3,8,1,4
11823,5,3,3,1,1
11828,7,2,2,1,4
11835,9,3,5,1,2
11837,5,3,5,1,2
11845,8,2,5,1,2
11856,7,3,4,1,1
11894,5,2,7,2,5
11898,8,3,7,2,5
11911,7,3,5,2,3
11912,3,2,5,2,3
11917,7,3,6,1,4
11918,5,3,3,1,1
11923,6,3,5,2,2
11928,6,2,5,1,2
11929,8,3,7,1,3
11935,5,3,6,1,3
12076,6,2,5,1,1
12084,5,2,5,1,4
12091,5,3,5,1,3
12105,5,2,6,1,2
12106,5,2,4,1,5
12111,7,2,5,2,2
12112,5,3,4,1,4
12125,6,2,5,2,3
12130,5,2,4,1,4
12134,5,2,1,2,2
12139,5,3,3,2,2
12140,7,3,3,2,1
12143,5,2,1,2,2
12145,6,2,4,2,2
12163,5,2,5,2,1
12165,5,3,2,1,4
12167,5,3,3,1,2
12170,5,2,4,2,3
12178,5,4,6,2,1
12183,6,2,4,1,2
12186,8,2,5,2,3
12197,5,2,3,2,4
12198,5,3,5,1,4
12201,6,3,2,1,4
12204,7,3,3,2,4
12210,5,2,0,2,3
12213,9,2,3,1,4
12220,5,3,4,2,4
12252,4,3,3,1,3
12257,3,1,1,2,1
12263,7,3,4,2,3
12272,5,2,3,2,5
12276,5,3,5,2,2
12285,8,2,4,1,5
12289,5,3,5,2,5
12295,6,3,3,2,5
12296,2,2,4,2,3
12297,8,3,5,2,2
12300,6,2,5,2,3
12301,5,3,6,2,4
12303,5,2,6,1,2
12329,5,2,4,1,3
12331,3,1,2,2,5
12342,5,2,5,2,3
12347,0,2,0,1,3
12353,5,2,5,2,1
12354,5,2,5,1,5
12374,5,3,5,1,4
12381,8,2,5,1,1
12389,7,3,5,1,3
12395,6,3,4,1,4
12402,5,3,5,2,5
12409,5,4,5,1,5
12415,8,4,7,2,2
12422,5,1,5,1,5
12427,7,3,5,2,3
12435,5,3,1,2,4
12442,5,3,5,2,4
12447,3,2,0,2,3
12453,3,4,3,2,5
12460,5,2,5,2,3
12466,7,3,5,2,1
12468,4,3,4,1,3
12476,5,3,5,2,5
12479,5,3,5,1,4
12484,5,2,5,2,3
12491,5,3,5,2,4
12494,5,2,5,2,2
12500,4,2,3,2,5
12502,6,3,4,2,4
12506,8,3,4,1,3
12510,5,4,5,2,4
12513,5,2,4,2,4
12529,3,3,5,1,2
12533,8,3,5,2,2
12535,5,3,5,2,4
12543,5,3,5,2,4
12548,5,3,4,2,5
12556,7,4,5,2,3
12560,5,2,5,2,5
12568,7,4,5,2,2
12572,7,3,5,2,4
12579,3,3,3,1,5
12581,3,3,3,1,4
12588,2,3,3,1,5
12590,6,3,4,1,3
12596,5,3,5,1,2
12612,5,3,5,1,3
12627,5,3,5,1,1
12629,5,3,5,2,4
12633,5,3,5,2,5
12638,5,3,5,1,3
12645,5,3,6,2,4
12655,2,4,5,2,2
12660,2,3,5,2,4
12667,5,4,6,2,3
12675,5,2,5,2,3
12680,9,2,7,2,3
12683,8,3,5,2,2
12688,7,2,7,2,1
12694,6,2,4,1,5
12699,6,2,6,2,1
12703,7,3,2,1,3
12712,0,2,1,2,4
12717,7,2,4,2,2
12726,9,2,7,2,2
12731,5,3,4,2,3
12733,8,2,7,2,3
12737,7,2,7,1,4
12738,2,2,3,1,1
12739,9,3,8,2,5
12744,4,3,4,1,4
12749,5,2,5,2,2
12757,5,2,4,1,3
12770,5,3,3,2,3
12779,9,3,5,2,5
12782,5,3,3,1,5
12785,5,3,4,2,5
12793,3,3,7,2,1
12795,6,3,2,2,1
12804,7,2,5,2,3
12820,5,3,8,1,1
12828,7,3,5,2,2
12834,4,1,3,2,1
12839,7,2,4,2,4
12850,8,2,5,2,3
12853,8,3,6,2,4
12855,8,3,6,2,4
12857,9,3,7,2,4
12863,7,3,5,2,2
12878,9,3,7,2,1
12892,5,3,7,1,2
12907,8,2,7,2,4
12912,7,2,5,1,2
12915,4,2,7,1,3
12920,5,3,2,1,3
12921,5,3,3,1,2
12927,7,2,6,2,4
12932,5,2,8,1,3
12937,3,3,7,1,4
12945,8,2,7,1,1
12954,7,3,6,1,3
12965,8,2,7,2,2
12966,5,2,6,2,3
12977,9,2,7,1,2
12979,9,2,8,2,2
12983,8,3,7,2,2
12984,8,3,5,2,4
12991,8,3,6,1,1
12997,8,3,5,2,3
13010,8,2,5,2,1
13025,8,3,7,2,1
13031,8,3,7,2,3
13043,6,2,6,2,4
13046,8,3,7,2,3
13055,6,3,6,2,4
13062,7,3,6,2,4
13065,8,3,5,2,3
13067,5,2,8,1,1
13068,8,3,8,1,2
13069,7,2,5,2,3
13097,9,3,9,1,4
13104,7,2,6,1,4
13110,5,2,7,2,3
13118,2,3,3,1,1
13123,8,2,8,2,1
13126,9,3,7,1,1
13129,5,2,4,2,3
13134,9,2,5,2,4
13141,5,2,9,2,5
13152,6,2,7,1,3
13156,7,3,6,1,5
13164,8,3,8,2,2
13170,7,3,6,1,2
13176,7,2,5,1,4
13188,5,2,6,2,2
13194,6,3,6,2,2
13197,7,3,6,2,3
13212,8,2,5,1,3
13219,1,3,4,2,3
13227,8,3,8,2,3
13232,8,1,7,2,3
13240,8,3,7,2,3
13243,6,3,7,2,3
13250,7,2,7,1,3
13255,7,2,6,1,3
13260,7,2,6,2,3
13268,5,3,5,2,3
13277,9,2,7,1,4
13283,9,1,9,2,3
13292,8,3,8,2,1
13302,8,3,8,2,3
13309,9,2,7,2,4
13318,9,3,5,1,4
13324,9,2,8,2,1
13334,5,3,6,2,2
13338,9,3,9,2,3
13348,7,3,4,1,1
13355,5,3,4,2,2
13363,6,3,6,2,2
13366,8,3,6,2,4
13368,8,2,5,2,2
13372,6,3,7,2,2
13373,5,2,6,2,2
13378,3,2,6,2,3
13385,8,2,5,2,3
13386,7,2,7,2,4
13393,8,1,6,1,5
13395,7,2,6,1,4
13399,3,3,5,1,2
13407,5,2,6,2,3
13408,7,1,7,2,3
13412,3,2,4,1,3
13413,8,2,8,2,3
13418,6,2,7,2,5
13429,2,2,2,2,2
13446,7,3,5,1,3
13459,9,1,6,1,3
13462,5,2,5,1,3
13463,7,3,6,2,5
13469,4,1,5,2,3
13474,6,2,5,2,3
13478,6,3,5,1,2
13480,8,3,5,2,4
13486,7,2,5,2,2
13496,6,2,5,2,1
13505,5,3,6,1,4
13510,5,2,4,2,3
13519,7,3,4,2,2
13520,0,1,3,2,2
13525,5,3,7,2,4
13528,5,2,5,1,4
13532,8,3,5,2,2
13579,5,3,5,1,2
13596,7,2,2,2,3
13604,5,2,3,1,2
13612,7,3,8,2,2
13616,5,2,3,2,4
13627,8,3,7,1,3
13634,7,3,7,1,3
13635,5,2,7,2,4
13638,9,2,6,2,1
13645,3,2,1,2,4
13652,9,3,6,2,2
13657,3,3,5,2,3
13662,5,3,5,1,4
13667,4,4,2,2,1
13672,7,2,6,1,4
13679,4,1,5,2,3
13681,0,1,0,2,3
13689,5,2,6,2,2
13691,8,2,5,1,2
13702,8,3,6,2,3
13705,7,3,0,2,1
13713,7,3,6,2,3
13716,3,3,3,2,1
13723,9,3,6,1,5
13734,6,2,5,2,3
13739,5,3,5,2,4
13745,8,3,8,2,3
13751,5,2,2,1,3
13757,5,3,4,1,4
13835,5,3,2,2,2
13841,7,3,2,1,4
13853,3,1,1,2,2
13859,5,3,0,2,1
13866,1,2,1,2,2
13872,3,3,1,2,5
13881,5,1,2,1,3
13890,0,2,1,1,4
13893,4,4,3,1,4
13904,7,3,4,2,2
13906,4,2,3,1,4
13912,5,3,3,1,4
13918,7,2,2,2,2
13925,6,2,2,2,2
13931,6,3,1,2,3
13938,6,3,2,1,2
13943,5,3,4,2,2
13952,7,3,5,2,1
13956,5,4,3,2,5
13964,5,3,5,1,1
13965,5,3,5,1,3
13970,7,2,5,1,3
13977,5,2,5,2,5
13995,5,2,5,2,5
14001,3,3,7,1,3
14007,3,4,5,1,2
14010,5,2,5,2,4
14017,5,2,5,1,3
14027,5,2,2,2,2
14030,8,2,5,2,3
14034,5,2,1,1,4
14035,8,1,5,2,3
14047,3,1,5,2,5
14051,5,2,5,2,4
14065,6,3,5,1,3
14066,9,2,5,1,5
14073,6,4,7,1,4
14081,9,3,5,1,1
14084,2,3,1,1,5
14088,5,2,4,1,1
14092,3,2,1,2,4
14107,6,3,5,1,3
14121,5,3,5,2,5
14125,6,2,2,2,5
14130,5,2,2,2,3
14137,3,2,5,2,3
14151,2,3,2,2,3
14155,8,2,4,1,3
14165,7,2,3,2,4
14170,6,2,3,2,3
14175,7,2,7,1,4
14180,5,3,5,2,2
14186,4,2,6,2,4
14188,5,3,5,2,4
14189,5,2,5,1,4
14212,8,3,3,1,2
14213,8,2,4,2,2
14227,7,3,5,1,2
14231,6,3,5,2,4
14252,5,3,5,1,3
14259,5,3,5,1,3
14263,5,3,3,1,1
14268,5,3,1,2,4
14275,4,3,5,1,2
14281,0,3,7,1,4
14288,5,2,5,1,3
14294,7,4,7,2,3
14300,8,4,6,2,2
14311,5,3,5,2,2
14317,5,3,5,1,1
14319,7,1,6,1,3
14324,5,3,6,2,3
14330,5,2,5,1,4
14336,5,2,3,2,4
14341,9,2,4,2,4
14346,5,2,5,1,2
14348,5,2,3,2,4
14372,5,3,4,1,2
14378,5,2,6,2,3
14388,3,3,3,1,2
14389,5,3,7,2,1
14395,7,3,4,1,2
14396,5,3,6,2,2
14401,5,2,6,1,3
14408,6,3,5,2,2
14416,7,3,6,2,2
14424,7,2,7,1,2
14432,5,2,6,2,4
14440,6,2,7,1,4
14452,6,3,6,2,2
14455,7,3,5,2,4
14460,7,3,8,1,4
14470,5,3,5,2,2
14474,8,2,3,2,1
14475,8,2,3,1,2
14500,0,2,7,2,2
14502,7,2,6,1,2
14508,7,4,6,2,2
14511,3,2,1,2,3
14519,7,3,4,2,5
14520,5,3,4,2,2
14524,9,2,7,2,4
14527,7,2,8,2,2
14528,4,2,5,1,2
14530,5,2,5,1,4
14532,5,2,3,2,4
14547,3,2,4,1,2
14549,8,2,5,1,1
14555,6,3,7,1,4
14556,7,3,3,1,4
14561,6,3,4,2,2
14567,5,2,5,1,3
14580,8,2,7,1,3
14592,5,2,6,1,3
14595,7,2,5,2,2
14597,5,3,3,1,1
14600,7,3,1,2,2
14610,8,1,5,1,1
14613,10,2,3,1,4
14620,5,3,3,1,1
14621,0,2,0,1,1
14649,7,3,5,2,3
14661,7,2,6,1,2
14662,8,3,6,1,2
14667,5,3,5,2,4
14672,5,3,3,1,4
14676,5,2,5,2,2
14677,3,3,0,2,4
14678,7,2,5,2,3
14679,6,3,6,2,4
14707,5,2,5,1,3
14711,4,2,5,1,3
14715,6,1,5,2,4
14720,4,2,2,2,4
14726,4,2,2,1,2
14729,7,2,4,1,3
14744,4,3,3,1,2
14745,5,2,1,2,2
14751,7,2,6,2,5
14757,7,2,4,1,5
14764,5,2,0,2,1
14770,4,3,5,2,2
14780,6,2,5,2,5
14790,5,3,5,1,2
14796,7,2,5,1,1
14810,2,2,1,2,5
14816,3,2,5,1,2
14825,4,3,2,1,5
14829,4,3,2,2,3
14836,5,3,0,1,4
14846,6,3,6,2,2
14851,6,3,5,2,5
14856,2,1,0,1,3
14861,7,1,6,1,1
14864,6,2,6,1,2
14869,5,3,7,1,5
14875,0,1,1,2,4
14878,3,2,1,1,3
14883,4,3,2,1,2
14887,6,2,4,1,4
14894,8,3,7,1,4
14907,7,3,5,2,1
14908,7,2,5,2,2
14916,5,3,5,1,3
14923,8,3,5,2,4
14928,7,2,9,2,4
14930,5,3,3,2,3
14932,4,3,5,2,2
14936,7,3,7,1,1
14945,6,3,2,2,3
14952,5,3,7,2,4
14966,5,2,5,2,3
14972,7,2,5,1,2
14974,5,3,6,2,5
14985,8,1,6,1,2
14989,6,3,5,1,2
14991,5,3,5,1,5
14994,6,3,5,1,4
14998,5,3,3,1,1
15000,5,3,5,2,2
15017,6,3,5,2,4
15028,0,3,7,2,4
15041,7,1,3,2,1
15047,5,3,4,2,2
15048,7,2,5,2,4
15050,7,3,8,1,4
15051,8,3,5,2,3
15061,6,3,5,1,3
15064,5,3,5,2,3
15077,8,2,7,2,4
15079,6,2,4,2,3
15080,8,2,5,2,3
15081,5,2,5,1,2
15086,2,2,0,1,3
15095,2,3,0,1,3
15107,0,3,4,1,1
15116,6,3,3,2,3
15117,3,3,7,1,3
15119,6,2,3,2,3
15132,4,3,1,2,1
15143,3,2,5,2,5
15145,8,3,7,1,5
15152,5,2,3,2,1
15161,7,2,6,2,2
15170,7,3,5,2,3
15182,7,2,5,2,3
15195,4,2,7,1,3
